clarity_id,metric,metric_year,provider_code,clarity_industry_code,clarity_industry_name,country_code,co2directscope1_raw,revenue,co2directscope1_intensity,verification_co2directscope1,targets_emissions,policy_emissions,sbti_alignment,nz_statement
01FF543T492EXQVN2DV433HXV2,CO2DIRECTSCOPE1,2012,TRC1,20106010/0,Construction Machinery & Heavy Transportation Equipment,DE,20683397.4375,2129821.378292071,9.71132962055544,,100,100,,
01FF543SS4NT275KCBSWPSER58,CO2DIRECTSCOPE1,2017,TRC8,30202030/0,Packaged Foods & Meats,JP,159898557.125,1261982.524512035,126.70425621529682,,100,100,100,100
01FF543W49RMY9Y3PKXAH2WTPR,CO2DIRECTSCOPE1,2005,TRC1,55100000/1,Electricity generation utilities,CA,5194614890.0,261435.16620392507,19869.610371957722,,100,100,1,1
01FF543SNB8JFTPXTQQ1Z8NAQC,CO2DIRECTSCOPE1,2006,TRC1,15105020/0,Paper Products,ZA,582445733.875,776613.8131852462,749.9811669407802,,100,100,100,
01FF543VR5BNZ26HAR2HJKVH4N,CO2DIRECTSCOPE1,2013,TRC1,25504010/0,Apparel Retail,GB,720764.1125,118188.54502964279,6.098426140360943,,1,100,,
01FF543RR654VZRDE27F582ECB,CO2DIRECTSCOPE1,2016,TRC8,60201020/0,Real Estate Operating Companies,CH,1146208.6622211002,34275.411790714956,33.44113468920022,,1,100,,100
01FF543TD9F7GN6H6HRXW126BF,CO2DIRECTSCOPE1,2018,TRC1,20106020/0,Industrial Machinery & Supplies & Components,FI,2512504.275,488840.2400814043,5.139724738253144,100,100,100,100,100
01FF543W0RRM8JW8N3HNRWKC6R,CO2DIRECTSCOPE1,2005,TRC8,30203010/0,Tobacco,GB,8095303.169522826,492746.6169927562,16.428937085207494,,100,1,100,100
01FF543S2Q1B45JVNS36K74DJF,CO2DIRECTSCOPE1,2019,TRC8,20202020/0,Research & Consulting Services,CH,14580461.875,830401.9025603768,17.558319447539905,100,100,100,100,100
01FF543TY6TPSMGQK4DZJFKWAS,CO2DIRECTSCOPE1,2010,TRC1,10102030/0,Oil & Gas Refining & Marketing,AU,227233750.87499875,1516633.4736346211,149.8277301835042,,100,100,,
01FF543SD01PD1TFMEPA1E5KEK,CO2DIRECTSCOPE1,2021,TRC8,15104050/0,Steel,JP,5942899432.875,3805621.7100671357,1561.6106606586918,,100,100,,100
01FF543VF5JREHV9ASYBRENWZR,CO2DIRECTSCOPE1,2015,TRC1,20101010/0,Aerospace & Defense,US,23353602.362499997,1677890.0,13.918434678375815,,100,100,,1
01FF543RZ58ATKHMHSXH7P6RNY,CO2DIRECTSCOPE1,2016,TRC1,50201020/0,Broadcasting,FR,133715.71925,285414.02229849156,0.4684973715487513,,100,100,100,
01FF543VF3PYJ0C2DSCGGBKPRG,CO2DIRECTSCOPE1,2009,TRC1,20101010/0,Aerospace & Defense,NL,69551175.0,5782577.054984978,12.02771261647817,,100,100,100,100
01FF543RKF4VX5MZ1XPXXC7B1R,CO2DIRECTSCOPE1,2020,TRC8,55103010/0,Multi-Utilities,GB,487907481.5,2311078.5231081117,211.11679097940188,100,100,100,100,100
01FF543SXF038G4PAPZ935RB05,CO2DIRECTSCOPE1,2010,TRC1,40101010/0,Diversified Banks,HU,2630040.1625,67168.96166665692,39.15558759940706,,1,100,,1
01FF543V7NQ0ZZ3N5MMAZS6N7P,CO2DIRECTSCOPE1,2016,TRC1,10101020/0,Oil & Gas Equipment & Services,US,3470807.5,1985890.0,1.7477340134649955,,100,1,,1
01FF543VF7255BCFRHQ7053MF8,CO2DIRECTSCOPE1,2011,TRC1,25301010/0,Casinos & Gaming,IE,22050288.2625,67398.55203954752,327.1626406686234,,100,100,1,1
01FF543SZZYCXB66G3BEB7JKFB,CO2DIRECTSCOPE1,2015,TRC1,20104010/0,Electrical Components & Equipment,FR,17419146.724999998,842511.9562619979,20.675251663233517,,100,100,100,100
01FF543V2BZMJ28MZ3GEFKGE5S,CO2DIRECTSCOPE1,2008,TRC8,40203010/0,Asset Management & Custody Banks,GB,80836.32975578224,16108.059536747081,5.018377885391565,,100,100,1,100
01FF543TD6BWWETABF65G139ST,CO2DIRECTSCOPE1,2004,TRC8,45202030/0,"Technology Hardware, Storage & Peripherals",US,110792485.8942598,9988140.0,11.09240418078439,,100,100,100,100
01FF543SQA3R2GFERPQQQA41F6,CO2DIRECTSCOPE1,2022,TRC8,20104010/0,Electrical Components & Equipment,IT,38072239.625,2116296.4679654874,17.990031265137887,,100,100,100,100
01FF543W5JWZKYFJZ2HTX3JMRQ,CO2DIRECTSCOPE1,2017,TRC8,15101050/0,Specialty Chemicals,DK,6146997.123686495,276002.14187653956,22.271555872331422,,100,100,100,100
01FF543TJR70ZDR62R3AWG17ZD,CO2DIRECTSCOPE1,2015,TRC1,20103010/0,Construction & Engineering,SE,41857452.4125,1843854.4517960234,22.70106101472834,,100,100,100,100
01FF543VCPES90G67G9ATS9VJP,CO2DIRECTSCOPE1,2020,TRC8,50201010/0,Advertising,GB,352747.5,283708.75,1.2433437460071288,100,100,100,100,100
01FF543RVVGNBZAZR4PEQ3TJD8,CO2DIRECTSCOPE1,2016,TRC8,15105010/0,Forest Products,BR,23866379.975000046,141054.06733795052,169.2002253137355,,100,100,,100
01FF543S3008AC8RTNTQHANVNY,CO2DIRECTSCOPE1,2012,TRC1,25102010/0,Automobile Manufacturers,DE,61563538.75,10377352.08844719,5.932490121303384,,100,100,100,100
01FF543SGG43Y7PD7Q71RTBA4B,CO2DIRECTSCOPE1,2005,TRC1,30302010/0,Personal Care Products,JP,1900625.9275,533194.3364132718,3.564602618034656,,100,100,100,100
01FF543SSJD6PSPHYM4ZZJYAYF,CO2DIRECTSCOPE1,2003,TRC8,45102010/0,IT Consulting & Other Services,ES,283415.73848000006,133026.62075942746,2.1305189657680956,,100,100,100,100
01FF543VQYZKYBBTCSJ5K77FRJ,CO2DIRECTSCOPE1,2022,TRC8,20201050/0,Environmental & Facilities Services,GB,3986782.25,728102.100787711,5.475581303345814,,100,100,1,1
01FF543W9PC41KBY9J1R3RM95A,CO2DIRECTSCOPE1,2011,TRC8,30101030/0,Food Retail,JP,46024497.88750001,3775509.490110198,12.190274718699401,,100,100,1,100
01FF543RH6V8DY4K73DV7NYPDZ,CO2DIRECTSCOPE1,2017,TRC1,45301010/0,Semiconductor Materials & Equipment,JP,3175096.4218137627,347234.6040000383,9.143951625896745,,100,100,100,1
01FF543RHMD1R8MKW9JYX2R35Y,CO2DIRECTSCOPE1,2015,TRC1,20304010/0,Rail Transportation,US,662521591.5,1476390.0,448.7442962225428,,100,100,100,1
01FF543VS9VYB9B7GXPWGBHWV8,CO2DIRECTSCOPE1,2017,TRC1,55100000/1,Electricity generation utilities,US,6376160467.8168745,1294765.0,4924.569684704849,,100,1,100,100
01FF543T16NGR81QFXYQ9R9D01,CO2DIRECTSCOPE1,2016,TRC1,20302010/0,Passenger Airlines,DE,3742414822.5,4380551.697517934,854.3249985202756,,100,100,100,100
01FF543VJE16S2TBNBGGCVKGE9,CO2DIRECTSCOPE1,2011,TRC1,20102010/0,Building Products,DK,139387331.25,249022.44776422175,559.7380176022285,,1,1,100,1
01FF543SSXKZRD82ASVKZW27RA,CO2DIRECTSCOPE1,2021,TRC8,20304010/0,Rail Transportation,JP,240967129.625,2080808.2088046472,115.80458429824598,100,100,100,1,100
01FF543TYGWANN7KNXYXZMKMFZ,CO2DIRECTSCOPE1,2022,TRC8,20103010/0,Construction & Engineering,SE,16517151.750000002,672018.5664961922,24.578415796036776,,100,100,,1
01FF543TC1F4NP69C0HD0YWYM7,CO2DIRECTSCOPE1,2021,TRC8,45203020/0,Electronic Manufacturing Services,CA,2400447.75,704353.9749808362,3.408013350198401,100,1,100,100,1
01FF543TYZNAXVKWZG5QRGW0BB,CO2DIRECTSCOPE1,2013,TRC1,50201030/0,Cable & Satellite,GB,2691388.65,1141517.8014545601,2.357728146307086,,100,100,100,1
01FF543VJAQFWJQ3M118WVVE7F,CO2DIRECTSCOPE1,2022,TRC8,15101050/0,Specialty Chemicals,ZA,33489883.75,272837.85325192544,122.74647139624369,,100,1,,100
01FF543TX9BRFZFM1EFXEFRKXC,CO2DIRECTSCOPE1,2012,TRC1,20104010/0,Electrical Components & Equipment,IE,16692731.45,2038890.0,8.187166276748624,,100,100,100,100
01FF543T75H0144NY5511KY5N3,CO2DIRECTSCOPE1,2014,TRC8,35203010/0,Life Sciences Tools & Services,DE,40539638.7875,174212.96018239742,232.7016241791416,,100,1,1,1
01FF543TVHNT1773A6XY9AG8PG,CO2DIRECTSCOPE1,2017,TRC1,20106020/0,Industrial Machinery & Supplies & Components,JP,3824062.4476349126,479961.53632482735,7.9674352176564245,,100,100,,100
01FF543TKFRSBMXR0E9QAYV5AP,CO2DIRECTSCOPE1,2016,TRC8,55104010/0,Water Utilities,GB,168899018.37500107,242205.65257312145,697.3372280153981,,100,100,1,1
01FF543WCEQQDWEA4B6KVH02FH,CO2DIRECTSCOPE1,2008,TRC8,35201010/0,Biotechnology,US,6264734.52504875,421578.375,14.860189460734912,,1,100,100,100
01FF543T9K14372NT0AKTB1T4Z,CO2DIRECTSCOPE1,2011,TRC1,55100000/1,Electricity generation utilities,NZ,241272362.625,168036.99848361858,1435.82880438394,,100,100,100,1
01FF543V4ESFSAMF506MM181GD,CO2DIRECTSCOPE1,2014,TRC8,50102010/0,Wireless Telecommunication Services,ZA,5823770.8125,492970.47220877337,11.813630107309203,,100,100,,1
01FF543TE6TJ7YSVS7EW996K5S,CO2DIRECTSCOPE1,2007,TRC8,15104025/0,Copper,CA,24847000.9059864,192414.76984080224,129.1325033236482,,1,100,,
01FF543TKMTJQB98GBD1DQMWZN,CO2DIRECTSCOPE1,2015,TRC8,55100000/1,Electricity generation utilities,GR,4369165898.15591,774588.2555087067,5640.630189114452,,1,100,1,
01FF543SKN41EPT4P0G459CEAQ,CO2DIRECTSCOPE1,2022,TRC8,50202010/0,Movies & Entertainment,US,112714140.0,10322515.0,10.919251752116612,,100,100,,100
01FF543WDAQSE6JEMT218QZ6N8,CO2DIRECTSCOPE1,2010,TRC1,20301010/0,Air Freight & Logistics,DK,393423158.75,770909.3112991567,510.33649870825,,100,100,100,1
01FF543TRM00B73SX190HFX4QX,CO2DIRECTSCOPE1,2019,TRC1,10102020/0,Oil & Gas Exploration & Production,GB,35216493.5,12733.00658928047,2765.7641777746107,,1,100,,
01FF543VRMD2E2Q17RYT5496NZ,CO2DIRECTSCOPE1,2011,TRC1,20107010/0,Trading Companies & Distributors,GB,11037751.736249989,443047.46254103724,24.913248961961084,,100,100,,1
01FF543VBFJCQJ31NFH35RYQ1J,CO2DIRECTSCOPE1,2014,TRC1,50201040/0,Publishing,GB,71932.0270875,64229.46305349081,1.1199225973225782,,1,100,,1
01FF543SAD7E9W641FVRNZXVDS,CO2DIRECTSCOPE1,2021,TRC8,55100000/1,Electricity generation utilities,US,4457961140.0,1463167.125,3046.788752856923,100,100,1,,100
01FF543V1TTF7HFHRZQJTJTPND,CO2DIRECTSCOPE1,2021,TRC8,15101020/0,Diversified Chemicals,JP,428933442.875,1617060.0825081114,265.25510555533015,,100,100,,1
01FF543TE862N4EHJR4JMZSMFC,CO2DIRECTSCOPE1,2013,TRC1,15104020/0,Diversified Metals & Mining,JE,3249999996.25,29086751.98909957,111.7347168039923,,100,100,,
01FF543W0DCV4W0P6E1A547DX9,CO2DIRECTSCOPE1,2012,TRC8,30202030/0,Packaged Foods & Meats,BR,763437019.6000001,1902982.43961547,401.1792246250394,,100,100,1,100
01FF543T5H1CCJAWE4PYK43732,CO2DIRECTSCOPE1,2015,TRC8,15101020/0,Diversified Chemicals,FI,21563261.940679327,320458.2244285497,67.28883922118571,,100,100,1,1
01FF543V5MXYX5WYE5R2T0RRCA,CO2DIRECTSCOPE1,2010,TRC1,45203010/0,Electronic Equipment & Instruments,US,19583023.924999997,36351.375,538.7148058360928,,1,1,,
01FF543VW3P0J9BCVAZ269TAQS,CO2DIRECTSCOPE1,2017,TRC1,20106015/0,Agricultural & Farm Machinery,JP,37360549.2375,1952778.7273839887,19.131993150882746,,100,100,,100
01FF543RQ6MMRMAB33TR9PDFX2,CO2DIRECTSCOPE1,2012,TRC1,10102030/0,Oil & Gas Refining & Marketing,JP,1738235416.25,3591899.8289700877,483.93204126419295,,100,100,,100
01FF543TJN3RMZ0RFN156DBQ4B,CO2DIRECTSCOPE1,2016,TRC1,20101010/0,Aerospace & Defense,GB,10125402.3375,329312.2979515181,30.747112696625376,,100,100,,
01FF543S5T8P40HFN5N4MQHY26,CO2DIRECTSCOPE1,2014,TRC1,15104025/0,Copper,GB,41000027.1375,105764.96941778681,387.652238384753,,100,100,,1
01FF543S9EC2F4ZZHBEXT5SHG6,CO2DIRECTSCOPE1,2018,TRC1,25504010/0,Apparel Retail,BR,417937.72500000376,290189.4578479454,1.4402236666329775,100,100,100,100,100
01FF543RMFZAN8X4W35BJ55SGV,CO2DIRECTSCOPE1,2020,TRC1,20303010/0,Marine Transportation,CH,22106384.5,2717091.5477012102,8.13604698697144,,100,100,100,100
01FF543T8EC8R72ADMGWAH97JM,CO2DIRECTSCOPE1,2021,TRC8,10102030/0,Oil & Gas Refining & Marketing,IT,723806119.875,1266033.8222545004,571.7115191962852,100,1,100,,1
01FF543SKBKDJHSHKPP9HKX5AB,CO2DIRECTSCOPE1,2011,TRC1,20107010/0,Trading Companies & Distributors,GB,1405681.635,22261.288183150376,63.144667255328194,,100,100,100,100
01FF543VWG4FGQDCPXEV6M50JF,CO2DIRECTSCOPE1,2011,TRC1,25101020/0,Tires & Rubber,US,182416474.625,2845890.0,64.09821694619258,,100,100,100,100
01FF543RJDDJ2R9E96AGXW9YNW,CO2DIRECTSCOPE1,2010,TRC1,25201040/0,Household Appliances,KR,16925756.575,236856.06118904677,71.46009475134647,,100,100,,1
01FF543V5MXYX5WYE5R2T0RRCA,CO2DIRECTSCOPE1,2014,TRC1,45203010/0,Electronic Equipment & Instruments,US,13795649.55,60800.5,226.90026480045395,,1,1,,
01FF543WP0PKKGTSBZB9J2AJMR,CO2DIRECTSCOPE1,2014,TRC1,25301040/0,Restaurants,GB,7189701.7375,128601.70120047913,55.906738949680495,,100,100,,
01FF543SNBDZ44429X1HSGSJ9Q,CO2DIRECTSCOPE1,2019,TRC8,50102010/0,Wireless Telecommunication Services,CA,4162533.099999956,1420247.486682352,2.93085053065187,100,100,100,1,100
01FF543RGHVSYXKMSY1NHCFH6C,CO2DIRECTSCOPE1,2010,TRC1,55102010/0,Gas Utilities,IT,354579236.5,469269.19506498525,755.5987911179578,,100,100,,100
01FF543SCSFC5SEEYJA2M8HF6E,CO2DIRECTSCOPE1,2017,TRC1,25201010/0,Consumer Electronics,JP,2147321.7848585877,371497.98374816997,5.780170764841104,,100,100,100,1
01FF543V2Y9YH01GVW6MHGQ9R2,CO2DIRECTSCOPE1,2010,TRC1,25102020/0,Motorcycle Manufacturers,JP,33625292.4,1078435.9315813684,31.1796847780224,,100,100,,1
01FF543VH142W5XSGP74VSRRMQ,CO2DIRECTSCOPE1,2014,TRC8,25201030/0,Homebuilding,GB,2054533.3124999998,423798.90113433974,4.8478967430090965,,100,100,100,100
01FF543TR9PF59G4EGYPTQ5V0Y,CO2DIRECTSCOPE1,2016,TRC1,20105010/0,Industrial Conglomerates,ZA,770191.725,71335.44935940094,10.796759982819122,,1,100,,1
01FF543WCDXJPYNV2MPK168WKW,CO2DIRECTSCOPE1,2011,TRC1,40101010/0,Diversified Banks,AU,3211014.275,309073.1240456155,10.389173387091699,,100,100,,100
01FF543RM62MN12JBH6Q3QZEXW,CO2DIRECTSCOPE1,2018,TRC1,20103010/0,Construction & Engineering,ES,99787668.53750037,774723.2926871426,128.80427047879886,100,100,100,100,100
01FF543V6TBAENTDXR7D3CAGKD,CO2DIRECTSCOPE1,2006,TRC1,20305020/0,Highways & Railtracks,ES,14066409.35,439290.9414522006,32.020713433105406,,100,100,100,1
01FF543VEGWT4J23Q1H4YSJ2D1,CO2DIRECTSCOPE1,2007,TRC1,10102020/0,Oil & Gas Exploration & Production,GB,25670651.6375,35972.002666334374,713.6286482466197,,100,1,,100
01FF543ST3Y917CZK30MPD19X0,CO2DIRECTSCOPE1,2015,TRC1,40101010/0,Diversified Banks,BR,1577.725,33223.9777366611,0.047487540850927504,,1,100,,1
01FF543RTBM4NJPX7WT88FDQ94,CO2DIRECTSCOPE1,2006,TRC1,10102010/0,Integrated Oil & Gas,HU,546683270.75,994962.7350530048,549.451001017517,,100,100,,1
01FF543WA122ASVQSMWJKEBVBX,CO2DIRECTSCOPE1,2017,TRC1,30202030/0,Packaged Foods & Meats,NL,864561.2250000001,88432.87559201488,9.77646852725511,,100,100,,
01FF543SJDTBXK81TQRYYYF3KE,CO2DIRECTSCOPE1,2015,TRC1,40101010/0,Diversified Banks,SE,15.0,303416.2163034783,4.9437041245669384e-05,,100,100,,100
01FF543S6JGK9075C8P10Z899Z,CO2DIRECTSCOPE1,2018,TRC1,25101010/0,Automotive Parts & Equipment,CH,13685801.35,291598.7072613124,46.933683206406144,,100,100,100,
01FF543VJQSNF5Z6TR8J3BGK0C,CO2DIRECTSCOPE1,2009,TRC8,15104020/0,Diversified Metals & Mining,GB,1342485602.0502522,2607265.3689650465,514.9017886825811,,100,100,,
01FF543VF7255BCFRHQ7053MF8,CO2DIRECTSCOPE1,2014,TRC1,25301010/0,Casinos & Gaming,IE,15673805.625,119117.79138052289,131.582406316869,,100,100,1,1
01FF543T40AT97TT8RV620CNJQ,CO2DIRECTSCOPE1,2012,TRC1,15104020/0,Diversified Metals & Mining,IN,103770933.24999987,125304.40146556743,828.1507435994994,,100,100,,100
01FF543TBQB3X8W4HGR1B69ZTW,CO2DIRECTSCOPE1,2012,TRC1,20202020/0,Research & Consulting Services,GB,604371.370125,31096.693419011517,19.435229398232636,,100,100,100,
01FF543SXF038G4PAPZ935RB05,CO2DIRECTSCOPE1,2007,TRC1,40101010/0,Diversified Banks,HU,1037137.664125,114478.68690454884,9.059657235497074,,1,100,,1
01FF543WP13P8Z31A93BSXQYJF,CO2DIRECTSCOPE1,2020,TRC1,30201010/0,Brewers,JP,9284091.875,509201.8589949563,18.232635468622593,1,100,100,1,1
01FF543VM8JRHQ5XAZWXX4C67E,CO2DIRECTSCOPE1,2005,TRC8,15102010/1,Cement Producers,BE,1117315399.033756,181234.8934610677,6165.012585028358,,100,100,100,100
01FF543SHKJ70X2FM4RP3V7PY7,CO2DIRECTSCOPE1,2021,TRC8,55100000/1,Electricity generation utilities,AT,57123677.125,706366.8779340648,80.86969945713133,100,100,100,100,1
01FF543WQGQCTGJ7K8X28VWVWP,CO2DIRECTSCOPE1,2017,TRC1,15104050/1,Ore Iron Mining,BR,1695449333.5097127,4251928.1860895045,398.74834646937353,,100,100,1,100
01FF543TXQEH2588X3FPCM5QBN,CO2DIRECTSCOPE1,2011,TRC8,10101020/0,Oil & Gas Equipment & Services,NO,51437946.1072905,156677.57257282382,328.30446159345564,,100,100,,1
01FF543S6ZM161CYVQ6255203P,CO2DIRECTSCOPE1,2015,TRC1,55100000/1,Electricity generation utilities,US,686939857.75,158440.875,4335.622722040635,,100,100,,1
01FF543RHN8EDK09DYC3EW429Y,CO2DIRECTSCOPE1,2011,TRC1,20105010/0,Industrial Conglomerates,QA,143112618.0,78705.75063494821,1818.324796415229,,1,100,,
01FF543V3VJ7V8PV0636AGH921,CO2DIRECTSCOPE1,2015,TRC1,30202030/0,Packaged Foods & Meats,ID,1134880.828,252715.42577041517,4.4907461605885794,,100,100,,
01FF543S22JA2NJ8JYD83VVNKT,CO2DIRECTSCOPE1,2018,TRC1,35101010/0,Health Care Equipment,US,3129624.295241,365015.0,8.573960783093845,1,100,100,,1
01FF543TQX08J36WXSVRZHQAMD,CO2DIRECTSCOPE1,2011,TRC1,30302010/0,Personal Care Products,DE,2664445.9625,760679.426129802,3.502718584169174,,100,100,100,100
01FF543S21CRKY8MDHYRXAYRCF,CO2DIRECTSCOPE1,2019,TRC1,15101050/0,Specialty Chemicals,NL,8327636.8375,136660.2621749815,60.93678370700907,100,100,100,100,1
01FF543SQMD96KTBC3BBXPS4Z2,CO2DIRECTSCOPE1,2014,TRC8,20201050/0,Environmental & Facilities Services,GB,5468200.769207155,350433.4826579928,15.60410474402034,,1,100,100,100
01FF543SH2MG9DYC6664V53BT1,CO2DIRECTSCOPE1,2013,TRC1,15103020/0,Paper & Plastic Packaging Products & Materials,US,1269592146.25,3635015.0,349.26737475636276,,100,100,100,1
01FF543S84FM4MYAR8P6ESGFAG,CO2DIRECTSCOPE1,2016,TRC1,25101020/0,Tires & Rubber,JP,47321083.275,872041.9049015505,54.26468958546474,,100,100,1,1
01FF543TC0TKTBWMHSF7J9ZAN0,CO2DIRECTSCOPE1,2013,TRC8,35201010/0,Biotechnology,ES,7362590.337499999,370286.9432714215,19.88347272645581,,100,100,1,100
01FF543RRFGQ5YV0G05EJZ681M,CO2DIRECTSCOPE1,2003,TRC8,20302010/0,Passenger Airlines,SG,1794347467.2992747,976446.9144194338,1837.6293076476566,,100,100,,100
01FF543W1TAG8M5XP6YWE186BM,CO2DIRECTSCOPE1,2015,TRC1,35101010/0,Health Care Equipment,JP,1704608.125,637228.0890715519,2.675036073007441,,100,100,100,100
01FF543S5M1P7V296685WS2H7H,CO2DIRECTSCOPE1,2012,TRC1,40101010/0,Diversified Banks,US,4950306.6225,2516390.0,1.9672255185007093,,1,1,,100
01FF543VPPJAAM3GMTHVSKH9GC,CO2DIRECTSCOPE1,2016,TRC1,25101010/0,Automotive Parts & Equipment,US,17648928.025000002,1259215.0,14.015817811096598,,100,100,100,100
01FF543V3AK6HQZWR47KQG4B4G,CO2DIRECTSCOPE1,2012,TRC1,25101020/0,Tires & Rubber,IT,31133140.0,819960.7474631915,37.969061441441234,,100,100,100,100
01FF543VS5CQG198PD667B5HY0,CO2DIRECTSCOPE1,2016,TRC1,20107010/0,Trading Companies & Distributors,US,5110378.2125,1267165.5,4.0329208872084985,,100,100,,1
01FF543SDZBR0JXPKKZB3K45FY,CO2DIRECTSCOPE1,2013,TRC8,20304010/0,Rail Transportation,US,1494121887.3125,2745390.0,544.2293762680348,,100,100,1,100
01FF543TQZBFPFQGMG1PX57C32,CO2DIRECTSCOPE1,2010,TRC1,15101020/0,Diversified Chemicals,BE,1362251773.75,917727.6646508317,1484.374751052423,,100,100,100,100
01FF543T074AMWZN4Q9XEKJAY2,CO2DIRECTSCOPE1,2017,TRC1,35101010/0,Health Care Equipment,US,13595050.244223751,1511640.0,8.99357667448847,,100,100,1,100
01FF543WNSYX5CRZ3G3QED5DCJ,CO2DIRECTSCOPE1,2015,TRC8,45202030/0,"Technology Hardware, Storage & Peripherals",TW,237179.22811144395,197698.32754099395,1.1997027545023788,,100,1,,1
01FF543RRQG5BP14MA03PHPV5C,CO2DIRECTSCOPE1,2015,TRC1,40203010/0,Asset Management & Custody Banks,US,1331340.4375,1292390.0,1.0301382999713709,,100,100,,100
01FF543RTSW085F7BPPCX90768,CO2DIRECTSCOPE1,2015,TRC1,45202030/0,"Technology Hardware, Storage & Peripherals",JP,2989164.06375,437153.7572248556,6.837786509547224,,,100,,
01FF543T074AMWZN4Q9XEKJAY2,CO2DIRECTSCOPE1,2006,TRC1,35101010/0,Health Care Equipment,US,12993375.1125,728338.125,17.83975692951677,,100,100,1,100
01FF543WC2R1S9EXEDYRYS6F9E,CO2DIRECTSCOPE1,2010,TRC1,15104020/0,Diversified Metals & Mining,FR,266228201.125,482907.95008701796,551.3021706870363,,100,1,100,1
01FF543SNQQZJSDXBTVY30S6N5,CO2DIRECTSCOPE1,2005,TRC1,40101010/0,Diversified Banks,IT,3422023.8662500004,600525.3325047452,5.698383866633903,,100,100,1,100
01FF543SFG28YVPRRY2AK2MF0Z,CO2DIRECTSCOPE1,2014,TRC1,15102010/1,Cement Producers,IN,1853764153.75,176998.0959824795,10473.356470080324,,1,100,100,1
01FF543VT7HJTW6KCP6X4GC48P,CO2DIRECTSCOPE1,2013,TRC1,55103010/0,Multi-Utilities,US,4383853810.0,1647265.0,2661.292390720376,,100,100,,100
01FF543SMYE0Q32NVKSXFWBTSH,CO2DIRECTSCOPE1,2015,TRC1,20303010/0,Marine Transportation,HK,681377201.0,744195.82121689,915.588587807211,,100,100,,
01FF543RS6VEVZ2SXQCD7BGW70,CO2DIRECTSCOPE1,2013,TRC8,45202030/0,"Technology Hardware, Storage & Peripherals",TW,1195414.5760647126,1829684.678683138,0.6533445844477843,,100,100,100,1
01FF543VJZXCGBT4YY6HNBM57F,CO2DIRECTSCOPE1,2020,TRC8,30203010/0,Tobacco,US,17483515.0,2605140.0,6.711161396316513,100,1,1,100,1
01FF543WM60R1SETEMSTFBJPMJ,CO2DIRECTSCOPE1,2013,TRC1,15103010/0,"Metal, Glass & Plastic Containers",US,45076122.199999996,1062252.5,42.43447033544284,,100,100,100,100
01FF543SC9CQFYH9M7HDVD3W68,CO2DIRECTSCOPE1,2022,TRC8,25102010/0,Automobile Manufacturers,JP,329000015.0,34939158.30851302,9.416369223749681,,100,100,100,100
01FF543W9PC41KBY9J1R3RM95A,CO2DIRECTSCOPE1,2019,TRC1,30101030/0,Food Retail,JP,18280767.925,7688449.178110797,2.37769249708326,100,100,100,1,100
01FF543RTH5QYD25QPKHXSSGCX,CO2DIRECTSCOPE1,2007,TRC1,30201030/0,Soft Drinks & Non-alcoholic Beverages,US,243750301.25,3626015.0,67.22264007457223,,100,100,100,100
01FF543VQ2VJD1YZM9TX2B7XVH,CO2DIRECTSCOPE1,2009,TRC1,40101010/0,Diversified Banks,US,2399158.75,2357140.0,1.0178261579711005,,100,1,,1
01FF543VH2DR97YCN9NC97RA0E,CO2DIRECTSCOPE1,2003,TRC8,15101010/0,Commodity Chemicals,JP,165546144.03046092,313656.2271754565,527.7948584704997,,100,100,100,100
01FF543SNX1395W1SQV9CY5G5Z,CO2DIRECTSCOPE1,2011,TRC1,25301020/0,"Hotels, Resorts & Cruise Lines",GB,6940423.75,252455.14959603263,27.491709957613278,,100,100,100,100
01FF543W67211F7D5SQN6AAFAJ,CO2DIRECTSCOPE1,2016,TRC8,40301020/0,Life & Health Insurance,NL,700254.0089088017,4274289.7839458,0.16382932470768605,,100,100,1,100
01FF543TRBJYRSDSJJP4A0R18J,CO2DIRECTSCOPE1,2022,TRC8,45203010/0,Electronic Equipment & Instruments,US,937096.875,224460.5,4.174885447550905,,1,100,1,100
01FF543TF3T3Z1DDY23WMYFC41,CO2DIRECTSCOPE1,2006,TRC1,45103020/0,Systems Software,US,4613708.85875,5514515.0,0.8366481655685042,,100,100,100,100
01FF543W916NG4Z64SJ79W8K3A,CO2DIRECTSCOPE1,2018,TRC1,55100000/1,Electricity generation utilities,US,2192235839.5336123,441827.5,4961.746019733068,100,100,100,,100
01FF543THF0N7VWZMZ6EVDREED,CO2DIRECTSCOPE1,2006,TRC1,15102010/1,Cement Producers,MX,6664253482.5,1566139.9704529606,4255.209373509928,,100,100,100,100
01FF543RP9EWWSV29YZEA11JA6,CO2DIRECTSCOPE1,2021,TRC8,15104010/2,Aluminum Mills and Secondary Production,ZA,13846877.25,110168.28737003478,125.68841343145252,100,1,100,100,100
01FF543SAWRN0Q98AKM1MZYEF6,CO2DIRECTSCOPE1,2018,TRC8,10102020/0,Oil & Gas Exploration & Production,US,447212482.875,767515.0,582.6758863018964,100,100,1,,1
01FF543S80KZ8YZ9GQMDPRRK96,CO2DIRECTSCOPE1,2018,TRC1,10102040/0,Oil & Gas Storage & Transportation,CA,1344999894.8502,4516734.691266425,297.7814697531154,,100,100,,100
